,tweet_id,tweet_posted_on,tweets,cleaned_tweets,user_location,polarity,user_location_cleaned
6901,1417060417721966594,2021-07-19 09:55:05+00:00,(Start HERE): https://t.co/Rsb4h3JP2k &lt;--- #makemoneyonline #makemoneyonlinefree #makemoneyonlinenow #makemoneyfromhome #workfromhome #onlinebusiness #entrepreneur #affiliatemarketing #residualincome #money #businessopportunity #homebusiness  #makemoneyonlinefast #love https://t.co/9HBRnV5QPF,start here,Start Winning At LIFE HERE 👉,1,None
6902,1417060337900261378,2021-07-19 09:54:46+00:00,"Today's average UK #heatingoil price is 44.62ppl

Check your #heatingoil tank!

If you have less than 25% of oil in your tank look at getting multiple oil quotes from us https://t.co/urxB7bi1WG

#WorkFromHome #heatingoilprices #heatingoilsuppliers #cheapheatingoil #heatingoiltank https://t.co/87P7SFFu0z",today average price check your tank have le than your tank look getting multiple quote from,United Kingdom,0,GB
6903,1417059950526754817,2021-07-19 09:53:14+00:00,"Earn big online right from home with this PROVEN step-by-step course. Sign up for the FREE webinar that shows you how. 

Reserve your seat now!
https://t.co/LRXMqFl7ic

#wfh #workfromhome #makemoneyonline #digitalmarketing #internetmarketing #workathome",earn online right from home with this proven step step course sign free webinar that show reserve your seat,Somewhere on planet earth.,1,None
6904,1417059654610395137,2021-07-19 09:52:04+00:00,"RT @spencerrayner: Do you live in #Cambridge #UK some people are already earning passive income with helium #hnt, the good news is so can y…",live some people already earning passive income with helium good news,/etc/tmpfiles.d/trab.4u,1,None
6905,1417058793310064640,2021-07-19 09:48:38+00:00,A video about FREE MAKE $900 DAILY https://t.co/hVcGvrtOEC #workathome #workfromhome #homebusiness #internetmarketing #onlinejobs #makemoneyonline,video about free make daily,"Durham, NC",0,US
6906,1417058262566981633,2021-07-19 09:46:32+00:00,"Do you live in #Cambridge #UK some people are already earning passive income with helium #hnt, the good news is so can you, FREE to Join + FREE miner too
---&gt;https://t.co/nXuMbv7Hk5

#passiveincome #WorkFromHome #internetofthings
#spdc https://t.co/yBbgEkQTi1",live some people already earning passive income with helium good news free join free miner,"Stowmarket, Suffolk, UK",0,US
6907,1417057895565434882,2021-07-19 09:45:04+00:00,"New #remote #job Technical Talent Researcher at @twilio
https://t.co/A9dthCSMtL
#remotework #remotejob #workfromhome",technical talent researcher,Worldwide,1,None
6908,1417057506375782404,2021-07-19 09:43:31+00:00,"Connect with me👇https://t.co/WInbXxAHh9

https://t.co/gWMdw9rRQs

#MotivationalQuotes #InspirationalQuotes #AffiliateMarketing #bizgurukul #workfromhome #learnandearn #PositiveVibesOnly #businessmentor #digitalmarketing #trendingtweets #TrendingNow https://t.co/Y30Gr00U6y",connect with,"Pune, India ",1,IN
6909,1417057476957151232,2021-07-19 09:43:24+00:00,"RT @Posturite: Do you sit down most of the day for work? These are the features your chair should have, according to our ergonomists.

#erg…",down most work these feature your chair should have according ergonomists,Midlands UK,0,US
6910,1417056806560575496,2021-07-19 09:40:44+00:00,"RT @Lost_Tribe: The last few hours before #FreeDumbDay are ticking away.  For those vulnerable, it is anything but #Freedom with the #COVID…",last hour before ticking away those vulnerable anything with,Cb21,0,None
6911,1417056585860501510,2021-07-19 09:39:52+00:00,New Job .. Wing it Like a Pro .. #greetingcards #NewJob #funtimes #WorkFromHome #work #humour https://t.co/rvqk1ZmJ2u,wing like,"London, England",1,GB
6912,1417056432395018241,2021-07-19 09:39:15+00:00,"Have You Subscribed To My YouTube Channel Yet? 

Click Here To Subscribe And Get Hundreds Of Free Training Videos To Grow Your Business With Digital Marketing: https://t.co/a5xZWWq5xb  #homebiz #workfromhome",have subscribed youtube channel click here subscribe hundred free training video grow your business with digital marketing,Minnesota,0,US
6913,1417056070330105857,2021-07-19 09:37:49+00:00,"RT @Lost_Tribe: The last few hours before #FreeDumbDay are ticking away.  For those vulnerable, it is anything but #Freedom with the #COVID…",last hour before ticking away those vulnerable anything with,"Stoke-on-Trent, England",0,GB
6914,1417055526714843138,2021-07-19 09:35:39+00:00,Download FREE #WorkFromHome Training Material. https://t.co/oQjJ2ZknDU #Freelance,download free training material,South Africa,0,ZA
6915,1417054200341610505,2021-07-19 09:30:23+00:00,"RT @Prosper4Group: Is work from home better or do you prefer the office? 

@Asda lets its head office employees decide by announcing hybrid…",work from home better prefer office let head office employee decide announcing hybrid,"Glasgow, Scotland",0,GB
6916,1417054128866476033,2021-07-19 09:30:06+00:00,"RT @PhoneBounce: We have made it easy for you to Host Video and Voice Meetings anytime anywhere.
VISIT NOW: https://t.co/bvhy9wIJ4H

#Phone…",have made easy host video voice meeting anytime anywhere visit,"England, United Kingdom",0,GB
6917,1417054102182240258,2021-07-19 09:30:00+00:00,"Computer Table with #keyboard #tray includes 1 #drawer with locking facilities + open #rack in #FloweryWenge #color. Discount Offer - 50%

🛒 Wholesale Price!! Retail Shop!! - https://t.co/A9ORfphhrI

#computertable #tables #furniture #workfromhome #chennaisale #hotdeals #combo https://t.co/cO7FFznzQp",computer table with includes with locking facility open discount offer wholesale price retail shop,Chennai,0,IN
6918,1417054068640473088,2021-07-19 09:29:52+00:00,So. Monday. We meet again. We will never be friends—but maybe we can move past our mutual enmity toward a more-positive partnership. #mondaythoughts #WorkFromHome  #Coffee https://t.co/D0NjcePjdF,monday meet again will never friend maybe move past mutual enmity toward more positive partnership,Morocco,0,MA
6919,1417054032628178951,2021-07-19 09:29:43+00:00,"Feeling overwhelmed at work? Struggling to manage your work load? 

Try some of these tips to manage those feelings 🧡

#mondaythoughts #mentalhealth #WorkFromHome #selfcare #MondayMood 

Image credit on IG: @journey_to_wellness_ https://t.co/xmUunIptQI",feeling overwhelmed work struggling manage your work load some these tip manage those feeling image credit,Rochdale,1,GB
6920,1417053973060620289,2021-07-19 09:29:29+00:00,"*HP ProBook 6560B*
Processor : I5 2nd gen
Ram : 4gb
Harddisk : 320gb
Screen size : 15.6 inch
A+++ Condition
Call for Best Prices
Jayesh Oswal / Rajesh Oswal
9820555978 / 9867765680
#HP #hplaptops #workfromhome #affordableproduct #electronics #searchforme_sfm #refubisheditsolution https://t.co/D2vfiYAUm8",probook processor harddisk screen size inch condition call best price jayesh oswal rajesh oswal,Mumbai,0,IN
6921,1417053611566239744,2021-07-19 09:28:03+00:00,Get the Sponsoring Secrets of the Pros. This is free. Grab your copy now:  https://t.co/kRpkfmfJTl #OnlineMarketingTopEurope #WorkFromHome  #monday #makemoneyonfacebook https://t.co/jGYodotlgO,sponsoring secret pro this free grab your copy,United Kingdom,0,GB
6922,1417053502313013250,2021-07-19 09:27:37+00:00,"RT @Lost_Tribe: The last few hours before #FreeDumbDay are ticking away.  For those vulnerable, it is anything but #Freedom with the #COVID…",last hour before ticking away those vulnerable anything with,Europe,0,None
6923,1417053298381795328,2021-07-19 09:26:48+00:00,"RT @Lost_Tribe: The last few hours before #FreeDumbDay are ticking away.  For those vulnerable, it is anything but #Freedom with the #COVID…",last hour before ticking away those vulnerable anything with,Ollie x,0,None
6924,1417053171071995906,2021-07-19 09:26:18+00:00,"RT @Lost_Tribe: The last few hours before #FreeDumbDay are ticking away.  For those vulnerable, it is anything but #Freedom with the #COVID…",last hour before ticking away those vulnerable anything with,"Glasgow, Scotland.",0,GB
6925,1417052663611600897,2021-07-19 09:24:17+00:00,"RT @Lost_Tribe: The last few hours before #FreeDumbDay are ticking away.  For those vulnerable, it is anything but #Freedom with the #COVID…",last hour before ticking away those vulnerable anything with,East London ,0,GB
6926,1417052584116998144,2021-07-19 09:23:58+00:00,"RT @Lost_Tribe: The last few hours before #FreeDumbDay are ticking away.  For those vulnerable, it is anything but #Freedom with the #COVID…",last hour before ticking away those vulnerable anything with,"Wales, United Kingdom",0,GB
6927,1417052361680461829,2021-07-19 09:23:05+00:00,"RT @Lost_Tribe: The last few hours before #FreeDumbDay are ticking away.  For those vulnerable, it is anything but #Freedom with the #COVID…",last hour before ticking away those vulnerable anything with,plague Island.,0,None
6928,1417052223721324544,2021-07-19 09:22:32+00:00,"RT @Lost_Tribe: Happy #FreeDumbDay day!

Don't be dumb, like @BorisJohnson -

#WearAMask 
#SocialDistance 
#WorkFromHome if possible

Be sa…",happy dumb like possible,"Newcastle, UK",1,GB
6929,1417052143295635456,2021-07-19 09:22:13+00:00,"RT @ypoprocurement: Do you remember Emma, Work Colleague of the Future?

She was developed by @FellowesUK to show how office workers could…",remember emma work colleague future developed show office worker could,United Kingdom,1,GB
6930,1417051953981542404,2021-07-19 09:21:28+00:00,"RT @Lost_Tribe: The last few hours before #FreeDumbDay are ticking away.  For those vulnerable, it is anything but #Freedom with the #COVID…",last hour before ticking away those vulnerable anything with,"Newcastle, UK",0,GB
6931,1417051814411780104,2021-07-19 09:20:54+00:00,"RT @Lost_Tribe: The last few hours before #FreeDumbDay are ticking away.  For those vulnerable, it is anything but #Freedom with the #COVID…",last hour before ticking away those vulnerable anything with,A golf course on the planet ,0,None
6932,1417050950490107904,2021-07-19 09:17:28+00:00,Obtain Instant Access To A Little-Known Database Of TOP SELLING Digital Products That Pay Up To 75% Commissions! Join https://t.co/lvjbfSi9k6 #workfromhome #earnonline #makemoneyonline #usa https://t.co/HaweVdaw3i,obtain instant access little known database selling digital product that commission join,India,1,IN
6933,1417050634415747073,2021-07-19 09:16:13+00:00,"RT @Lost_Tribe: The last few hours before #FreeDumbDay are ticking away.  For those vulnerable, it is anything but #Freedom with the #COVID…",last hour before ticking away those vulnerable anything with,"NE, UK",0,GB
6934,1417050374977081346,2021-07-19 09:15:11+00:00,"It's not a heart for each person, just a heart in the right place 💕 
Our Ambassadors are spreading the #SCLove right across the UK and we would love for you to be a part of our family 🥰
#joinourteam #joinourfamily  #ambassador #workfromhome #scboutiqueuk 💕 https://t.co/aGDF6GPZOz",heart each person just heart right place ambassador spreading right across would love part family,"London, England",1,GB
6935,1417049753184055296,2021-07-19 09:12:43+00:00,"Senior Java Engineer
from Help Scout
#WorkFromHome #jobs
https://t.co/6PAzrJbFjM",senior java engineer from help scout,Canada CA,1,CA
6936,1417049622883848192,2021-07-19 09:12:12+00:00,Earn Money by writing Software Reviews (List of 4 Websites) https://t.co/qq12sZMqgF #workfromhome #makemoneyonline #wahm #jobs,earn money writing software review list website,"Denver, CO",0,US
6937,1417049524649054214,2021-07-19 09:11:48+00:00,Why am I like this?! It’s past 4am and I know damn well that work phone is going to start ringing off the hook at 8 sharp. 😑 #nosleepclub #WorkFromHome #insomnia,like this past know damn well that work phone going start ringing hook sharp,"Oklahoma, USA",0,US
6938,1417049209929453572,2021-07-19 09:10:33+00:00,"RT @Lost_Tribe: The last few hours before #FreeDumbDay are ticking away.  For those vulnerable, it is anything but #Freedom with the #COVID…",last hour before ticking away those vulnerable anything with,"Nottingham, England",0,GB
6939,1417049107433148423,2021-07-19 09:10:09+00:00,"RT @Lost_Tribe: The last few hours before #FreeDumbDay are ticking away.  For those vulnerable, it is anything but #Freedom with the #COVID…",last hour before ticking away those vulnerable anything with,"Edinburgh, Scotland",0,US
6940,1417048450592481284,2021-07-19 09:07:32+00:00,"@cmohry Sec 52 Wazirabad, Gurgaon. Power cut since 5am. Should I wait or resign from my job, because #WorkFromHome can't happen without electricity. You charge 4 to 5k per month for electricity bill with daily power cuts..",wazirabad gurgaon power since should wait resign from because happen without electricity charge month electricity bill with daily power cut,"New Delhi, India",0,IN
6941,1417048385769574400,2021-07-19 09:07:17+00:00,"Its FREEDOM day in England! How are we all feeling? Will you be ditching the mask or continuing to wear it with pride?

#business #healthandwellbeing #Covid19UK #employees #freedomdayUK #northwestbusiness #WorkFromHome",freedom england feeling will ditching mask continuing wear with pride,00000,1,None
6942,1417048217045270531,2021-07-19 09:06:37+00:00,"Hassle-free days with the best deal and assured warranty are here with HP Laptops only at Electronics Bazaar. 
Visit our website :
https://t.co/xn5TxrThgS

#workfromhome #laptops #Hp #refurbishment #technology #microsoft #costeffective #electronicsbazaar https://t.co/vLRbR1eIp0",hassle free day with best deal assured warranty here with laptop only electronics bazaar visit website,Mumbai,0,IN
